date,game,recommendationid,voted_up,hype_keywords_found,review_length
2026-06-28,Kenshi,229025900,True,youtube,324
2026-06-28,Kenshi,228984811,True,worth it,72
2026-06-28,Kenshi,228888981,True,worth it,1234
2026-06-28,Kenshi,228464246,True,"trailer, worth it",116
2026-06-28,Kenshi,228460131,False,worth it,368
