date,game,recommendationid,voted_up,hype_keywords_found,review_length
2026-06-28,RimWorld,228980258,True,youtube,893
2026-06-28,RimWorld,228886936,True,worth it,153
2026-06-28,RimWorld,228833132,False,hype,388
2026-06-28,RimWorld,228811169,True,youtube,749
2026-06-28,RimWorld,228809549,True,worth it,65
